City,Client ID,Client Name,Number of Records,Order ID,Zip Code,Goods Category,Goods Name,Goods Sub-Category,Profit,Region,Row ID,Office City Sales,State
Carrollton,1237,Eva Simpson,1,86077,75007,Office Machines,Polycom VoiceStation 100,Office Machines,3985.3089,Central,20432,5775.81,Texas
Haltom City,2118,Sheryl Cole,1,90892,76117,Office Machines,TI 30X Scientific Calculator,Office Machines,4.36392,Central,22517,164.31,Texas
Keller,2427,John Merritt,1,90864,76248,Office Machines,TI 36X Solar Scientific Calculator,Office Machines,182.8569,Central,22150,265.01,Texas
Sun Prairie,3192,Melanie Ray,1,86452,53590,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Office Machines,231.49,Central,23951,596.63,Wisconsin
Menomonee Falls,2588,Diane Flynn,1,91172,53051,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Office Machines,403.38,Central,23082,732.65,Wisconsin
Watertown,2139,Jon Kendall,1,86003,53094,Office Machines,Epson DFX-8500 Dot Matrix Printer,Office Machines,-3971.0628,Central,20712,4845.27,Wisconsin
Milwaukee,2957,Francis I Davis,1,90267,53209,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Office Machines,254.8204,Central,25369,1389.37,Wisconsin
Muskego,2437,Judith Shepherd,1,90301,53150,Office Machines,Lexmark Z54se Color Inkjet Printer,Office Machines,35.29,Central,19566,260,Wisconsin
Waukesha,3230,Monica Stuart,1,87442,53186,Office Machines,Lexmark Z54se Color Inkjet Printer,Office Machines,-274.813512,Central,19334,101.32,Wisconsin
New Berlin,2973,Sally Liu,1,87187,53151,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Office Machines,137.68794,Central,24770,2411.43,Wisconsin
Oshkosh,2977,Juan Gilbert,1,89049,54901,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Office Machines,473.682,Central,20881,3717.79,Wisconsin
Franklin,2332,Marguerite Norton,1,89616,53132,Office Machines,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Office Machines,468.401040000,Central,19435,2055.97,Wisconsin
Lansing,2718,Caroline Stone,1,89397,60438,Office Machines,2160i,Telephones and Communication,1864.656,Central,24372,3055.47,Illinois
Lansing,2718,Caroline Stone,1,89400,60438,Office Machines,252,Telephones and Communication,4.392000000,Central,22017,438.85,Illinois
Naperville,3133,Kristine Singleton,1,86792,60540,Office Machines,300 Series Non-Flip,Telephones and Communication,1374.948,Central,21722,2800.33,Illinois
Burbank,1006,Wallace Warner,1,90047,60459,Office Machines,3390,Telephones and Communication,-3.459456,Central,24029,355.16,Illinois
Streamwood,49,Terri Lyons,1,87716,60107,Office Machines,3390,Telephones and Communication,391.7199,Central,23662,567.71,Illinois
Chicago,1682,Julie Edwards,1,14115,60611,Office Machines,3395,Telephones and Communication,591.912,Central,1977,6592.12,Illinois
Glen Ellyn,2341,Wanda Stafford,1,88996,60137,Office Machines,5125,Telephones and Communication,2518.9866,Central,19675,4178.92,Illinois
Chicago,94,Eddie House Mueller,1,44231,60601,Office Machines,5185,Telephones and Communication,311.643,Central,6245,8396.02,Illinois
Lansing,2718,Caroline Stone,1,89398,60438,Office Machines,600 Series Flip,Telephones and Communication,3.207960000,Central,19513,334.29,Illinois
Frankfort,749,Seth Berry,1,91205,60423,Office Machines,6160,Telephones and Communication,1809.2844,Central,22050,2837.95,Illinois
Romeoville,1079,Jimmy Xu,1,88462,60441,Office Machines,6160,Telephones and Communication,-180.202,Central,18577,205.07,Illinois
Chicago,94,Eddie House Mueller,1,33632,60601,Office Machines,636,Telephones and Communication,-277.783,Central,4722,763.65,Illinois
Chicago,1310,Ricky C Sumner,1,88970,60623,Office Machines,8260,Telephones and Communication,83.835,Central,24227,290.78,Illinois
Collinsville,1339,James Perez,1,91250,62234,Office Machines,8260,Telephones and Communication,337.041,Central,24119,551.44,Illinois
Downers Grove,1485,Wayne Sutherland,1,91238,60516,Office Machines,8260,Telephones and Communication,-117.8848,Central,23659,227.33,Illinois
Elk Grove Village,1687,Ernest Dawson,1,86977,60007,Office Machines,8290,Telephones and Communication,-488.312,Central,25277,201.33,Illinois
Calumet City,1066,Stacey Bowers,1,88902,60409,Office Machines,8860,Telephones and Communication,348.585984,Central,22659,675.27,Illinois
Peoria,574,Bernice Stanley,1,86563,61604,Office Machines,A1228,Telephones and Communication,2047.1334,Central,25136,2966.86,Illinois
Belleville,378,Cindy Ennis,1,89582,62223,Office Machines,Accessory12,Telephones and Communication,195.5874,Central,24007,283.46,Illinois
Arlington Heights,130,Norman Owens,1,86696,60004,Office Machines,Accessory21,Telephones and Communication,228.873,Central,24446,331.7,Illinois
Frankfort,749,Seth Berry,1,91207,60423,Office Machines,Accessory21,Telephones and Communication,-70.972,Central,22656,18.9,Illinois
Rock Island,767,Jeffrey Mueller,1,86280,61201,Office Machines,Accessory21,Telephones and Communication,27.351,Central,20615,77.07,Illinois
Chicago,1338,Denise McIntosh,1,91244,60623,Office Machines,Accessory24,Telephones and Communication,525.2004,Central,21006,761.16,Illinois
Chicago,94,Eddie House Mueller,1,27174,60601,Office Machines,Accessory27,Telephones and Communication,-294.6768,Central,3815,926.92,Illinois
Vernon Hills,540,Ruth Lamm,1,91174,60061,Office Machines,Accessory29,Telephones and Communication,15.3714,Central,20812,469.69,Illinois
West Chicago,562,Keith Fowler,1,86355,60185,Office Machines,Accessory31,Telephones and Communication,104.160672,Central,23791,277.53,Illinois
Chicago,1310,Ricky C Sumner,1,88969,60623,Office Machines,Accessory36,Telephones and Communication,-183.678,Central,20247,329.44,Illinois
Springfield,1083,Hazel Dale,1,88460,62701,Office Machines,Accessory36,Telephones and Communication,-232.991,Central,24324,54.08,Illinois
Addison,3211,Jonathan Crabtree,1,91522,60101,Office Machines,Accessory37,Telephones and Communication,-43.65504,Central,22805,392.45,Illinois
Springfield,48,Geoffrey Hewitt,1,87714,62701,Office Machines,Accessory37,Telephones and Communication,-85.27464,Central,18363,213.02,Illinois
Des Plaines,1484,Alison Stewart,1,91235,60016,Office Machines,Accessory39,Telephones and Communication,-96.338,Central,21808,193.51,Illinois
Quincy,759,Bernice F Day,1,86639,62301,Office Machines,Accessory39,Telephones and Communication,-92.961,Central,21110,92.96,Illinois
Elmhurst,1769,Judith French,1,89108,60126,Office Machines,Accessory4,Telephones and Communication,53.402800000,Central,18822,1456.02,Illinois
Saint Charles,1080,Colleen Fletcher,1,88464,60174,Office Machines,Accessory6,Telephones and Communication,-200.1384,Central,20491,738,Illinois
West Chicago,562,Keith Fowler,1,86355,60185,Office Machines,Accessory8,Telephones and Communication,1166.6934,Central,23792,1690.86,Illinois
Belleville,378,Cindy Ennis,1,89581,62223,Office Machines,Accessory9,Telephones and Communication,271.6047,Central,23075,393.63,Illinois
Batavia,326,Brenda May,1,90973,60510,Office Machines,Bell Sonecor JB700 Caller ID,Telephones and Communication,-29.172,Central,25111,28.46,Illinois
Danville,3397,Andrea Shaw,1,87536,61832,Office Machines,Bell Sonecor JB700 Caller ID,Telephones and Communication,-160.952,Central,19843,143.12,Illinois
Glen Ellyn,2341,Wanda Stafford,1,88992,60137,Office Machines,Bell Sonecor JB700 Caller ID,Telephones and Communication,-25.1625,Central,18786,30.94,Illinois
Plainfield,1544,Joanna Beatty,1,88493,60544,Office Machines,Bell Sonecor JB700 Caller ID,Telephones and Communication,-175.36068,Central,21135,125.41,Illinois
Carpentersville,1250,Kara Patton,1,87880,60110,Office Machines,CF 888,Telephones and Communication,3211.5402,Central,21381,5665.23,Illinois
Elgin,1686,Lynn O'Donnell,1,86979,60123,Office Machines,g520,Telephones and Communication,-11.682,Central,18203,222.64,Illinois
Glendale Heights,2342,Danny Francis Bell,1,88991,60139,Office Machines,i470,Telephones and Communication,1368.8151,Central,21716,1983.79,Illinois
Chicago,1402,Wesley Tate,1,322,60653,Office Machines,I888 World Phone,Telephones and Communication,257.76,Central,52,2634.86,Illinois
Elgin,1686,Lynn O'Donnell,1,86979,60123,Office Machines,LX 788,Telephones and Communication,313.578,Central,18204,689.14,Illinois
Oak Lawn,221,Colleen Wilcox,1,87232,60453,Office Machines,LX 788,Telephones and Communication,1467.285,Central,18672,2126.5,Illinois
Chicago,94,Eddie House Mueller,1,1856,60601,Office Machines,M3682,Telephones and Communication,973.161,Central,268,4374.69,Illinois
Decatur,3398,Marc McDaniel,1,87539,62521,Office Machines,R280,Telephones and Communication,82.665000000,Central,23074,689.14,Illinois
Rock Island,767,Jeffrey Mueller,1,86282,61201,Office Machines,R380,Telephones and Communication,1142.1225,Central,18080,1655.25,Illinois
Normal,3134,Kara Wang,1,86798,61761,Office Machines,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Telephones and Communication,-71.027,Central,26024,473.64,Illinois
Chicago,94,Eddie House Mueller,1,1856,60601,Office Machines,StarTAC 6500,Telephones and Communication,676.125,Central,269,4283.24,Illinois
Chicago,1682,Julie Edwards,1,56710,60611,Office Machines,StarTAC 7760,Telephones and Communication,-39.215,Central,7937,1198.77,Illinois
Vernon Hills,540,Ruth Lamm,1,91176,60061,Office Machines,StarTAC Series,Telephones and Communication,433.15992,Central,22362,868.92,Illinois
Aurora,191,Gerald Kearney,1,89093,60505,Office Machines,StarTAC ST7762,Telephones and Communication,1348.59672,Central,20522,2356.01,Illinois
Peoria,574,Bernice Stanley,1,86564,61604,Office Machines,T18,Telephones and Communication,2674.647,Central,25548,3876.3,Illinois
Belvidere,380,Marian Bryant,1,88938,61008,Office Machines,T39m,Telephones and Communication,1565.3685,Central,20318,2268.65,Illinois
Oak Forest,220,Jacob Kirby,1,87232,60452,Office Machines,Timeport L7089,Telephones and Communication,-54.20844,Central,18669,550.02,Illinois
Elk Grove Village,1687,Ernest Dawson,1,86978,60007,Office Machines,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Telephones and Communication,439.71984,Central,21861,1315.55,Illinois
East Chicago,697,Adam G Sawyer,1,89847,46312,Office Machines,2180,Telephones and Communication,928.9608,Central,22616,1346.32,Indiana
Seymour,1286,Sandra Moran,1,91233,47274,Office Machines,252,Telephones and Communication,911.0346,Central,21366,1320.34,Indiana
Schererville,1623,Patrick Adcock,1,87615,46375,Office Machines,270c,Telephones and Communication,834.0732,Central,24749,1250.19,Indiana
Fort Wayne,1211,Debra Proctor,1,88601,46806,Office Machines,688,Telephones and Communication,2154.83688,Central,22042,3781.8,Indiana
Portage,1547,Jean Bryan,1,88495,46368,Office Machines,8860,Telephones and Communication,98.4528,Central,21360,358.47,Indiana
Frankfort,505,Neil Arnold Kidd,1,87361,46041,Office Machines,Accessory13,Telephones and Communication,279.2361,Central,25769,404.69,Indiana
Columbus,597,Alexandra Wise,1,86326,47201,Office Machines,Accessory17,Telephones and Communication,74.554128,Central,25161,1170.19,Indiana
Bloomington,595,Dana Desai,1,86322,47401,Office Machines,Accessory2,Telephones and Communication,457.4769,Central,24220,663.01,Indiana
Munster,2850,Penny Davenport,1,86458,46321,Office Machines,Accessory31,Telephones and Communication,321.8505,Central,19241,466.45,Indiana
New Castle,2087,Edna Schroeder,1,88351,47362,Office Machines,Accessory36,Telephones and Communication,-155.5235,Central,25607,305.14,Indiana
New Castle,2087,Edna Schroeder,1,88356,47362,Office Machines,Accessory4,Telephones and Communication,-399.7906,Central,26150,140.77,Indiana
Highland,1689,Larry Church,1,91084,46322,Office Machines,CF 888,Telephones and Communication,1852.7052,Central,24879,2685.08,Indiana
Lafayette,1461,Norman Adams,1,86408,47905,Office Machines,i1000,Telephones and Communication,354.96,Central,19560,694.35,Indiana
West Lafayette,1778,Ray Oakley,1,89954,47906,Office Machines,KF 788,Telephones and Communication,-17.726544,Central,22611,190.81,Indiana
Mishawaka,1510,Gayle Lawson,1,90308,46544,Office Machines,LX 677,Telephones and Communication,458.07444,Central,19574,1252,Indiana
Vincennes,1281,Pauline Denton,1,89115,47591,Office Machines,M3682,Telephones and Communication,162.71856,Central,20269,873.87,Indiana
Terre Haute,1776,Charlotte Patterson,1,89946,47802,Office Machines,StarTAC 7760,Telephones and Communication,-5.92592,Central,20166,335.34,Indiana
Kokomo,1434,Herman Decker,1,86835,46901,Office Machines,T193,Telephones and Communication,1186.903872,Central,25616,1812.52,Indiana
Schererville,1623,Patrick Adcock,1,87615,46375,Office Machines,T28 WORLD,Telephones and Communication,756.8424,Central,24750,1504.1,Indiana
East Chicago,697,Adam G Sawyer,1,89855,46312,Office Machines,T39m,Telephones and Communication,812.6889,Central,25642,1177.81,Indiana
Merrillville,1486,Stacy Barbour,1,86472,46410,Office Machines,Talkabout T8367,Telephones and Communication,324.927,Central,18119,926.65,Indiana
Portage,1547,Jean Bryan,1,88488,46368,Office Machines,Timeport L7089,Telephones and Communication,571.044,Central,22085,827.6,Indiana
New Albany,1545,Willie Boone,1,88498,47150,Office Machines,V 3600 Series,Telephones and Communication,-367.50252,Central,20717,57.32,Indiana
Council Bluffs,2103,Chris Williams,1,91193,51503,Office Machines,1726 Digital Answering Machine,Telephones and Communication,40.869504,Central,21441,274.69,Iowa
Fort Dodge,2206,Bobby Powell,1,86259,50501,Office Machines,2160i,Telephones and Communication,834.5481,Central,18740,1209.49,Iowa
Mason City,2795,Harry Burns,1,87556,50401,Office Machines,2160i,Telephones and Communication,1630.5252,Central,19487,2363.08,Iowa
Fort Dodge,2206,Bobby Powell,1,86258,50501,Office Machines,3285,Telephones and Communication,-74.8836,Central,18165,551.22,Iowa
Des Moines,2105,Arthur Glass,1,91191,50315,Office Machines,5165,Telephones and Communication,1262.4585,Central,23246,1829.65,Iowa
Waterloo,2916,Ashley Neal,1,86138,50701,Office Machines,6185,Telephones and Communication,1946.7954,Central,22034,3455.81,Iowa
Ankeny,1799,Jordan Marsh,1,85846,50021,Office Machines,6190,Telephones and Communication,-164.461,Central,21341,109.77,Iowa
Mason City,2795,Harry Burns,1,87556,50401,Office Machines,A1228,Telephones and Communication,-457.16,Central,19488,328.45,Iowa
Iowa City,2329,Nancy Combs,1,90968,52240,Office Machines,Accessory20,Telephones and Communication,908.2056,Central,23196,1316.24,Iowa
Burlington,1827,Vincent Hale,1,86958,52601,Office Machines,Accessory34,Telephones and Communication,264.1665,Central,19598,382.85,Iowa
Ames,1798,Annette Cline,1,85847,50010,Office Machines,CF 688,Telephones and Communication,45.06804,Central,18008,946.42,Iowa
Waterloo,2916,Ashley Neal,1,86143,50701,Office Machines,iDEN i95,Telephones and Communication,86.456656,Central,25079,1373.99,Iowa
Ottumwa,669,Amy Shea,1,88477,52501,Office Machines,LX 677,Telephones and Communication,14.013,Central,26184,449.71,Iowa
Dubuque,2151,Melinda Rogers,1,90407,52001,Office Machines,"Panasonic All Digital Answering System with Caller ID*, KX-TM150B",Telephones and Communication,15.608448,Central,19632,513.93,Iowa
Newton,672,Brian Leach,1,88173,50208,Office Machines,R380,Telephones and Communication,-655.424,Central,19424,308.86,Iowa
Des Moines,2105,Arthur Glass,1,91188,50315,Office Machines,StarTAC 7760,Telephones and Communication,394.452,Central,23341,805.7,Iowa
Marion,2330,Kara Foster,1,90971,52302,Office Machines,StarTAC 7760,Telephones and Communication,-156.89036,Central,25457,265.03,Iowa
Council Bluffs,2014,Cathy Simon,1,88369,51503,Office Machines,T61,Telephones and Communication,182.9604,Central,20745,265.16,Iowa
Hays,2861,Dwight Robinson,1,88280,67601,Office Machines,1726 Digital Answering Machine,Telephones and Communication,4.90176,Central,23238,199.43,Kansas
Manhattan,97,Max McKenna,1,87306,66502,Office Machines,5185,Telephones and Communication,685.6146,Central,24245,1952.56,Kansas
Lenexa,96,Vincent Lindsay,1,87311,66215,Office Machines,636,Telephones and Communication,-277.783,Central,22722,190.91,Kansas
Garden City,3041,Carrie Duke,1,86108,67846,Office Machines,7160,Telephones and Communication,1500.336,Central,18045,2174.4,Kansas
Topeka,287,Bruce Norton,1,89763,66614,Office Machines,Accessory25,Telephones and Communication,-78.98924,Central,22885,33.45,Kansas
Leawood,95,Kristin Hunt,1,87309,66209,Office Machines,Accessory27,Telephones and Communication,-265.20912,Central,21815,224.71,Kansas
Emporia,1938,Franklin Spencer,1,88876,66801,Office Machines,Accessory4,Telephones and Communication,-106.513,Central,22307,1523.75,Kansas
Olathe,196,Holly Chu,1,88922,66062,Office Machines,KF 788,Telephones and Communication,15.37632,Central,18768,161.75,Kansas
Leawood,95,Kristin Hunt,1,87312,66209,Office Machines,M3682,Telephones and Communication,772.1859,Central,18268,1119.11,Kansas
Wichita,288,Patricia Cole Blair,1,89762,67212,Office Machines,MicroTAC 650,Telephones and Communication,496.89,Central,25625,748.1,Kansas
Prairie Village,1180,Bernard Strauss,1,86919,66202,Office Machines,SC7868i,Telephones and Communication,-264.275,Central,18425,215.9,Kansas
Dodge City,2988,Johnny Cline,1,91182,67801,Office Machines,StarTAC 3000,Telephones and Communication,453.654,Central,23348,843.37,Kansas
Leawood,95,Kristin Hunt,1,87312,66209,Office Machines,StarTAC 6500,Telephones and Communication,676.125,Central,18269,1070.81,Kansas
Hays,2861,Dwight Robinson,1,88293,67601,Office Machines,StarTAC 7760,Telephones and Communication,45.3675,Central,25797,65.75,Kansas
Wichita,288,Patricia Cole Blair,1,89765,67212,Office Machines,StarTAC ST7868,Telephones and Communication,1328.7192,Central,24811,1925.68,Kansas
Liberal,2046,Eileen Schwartz,1,88219,67901,Office Machines,T28 WORLD,Telephones and Communication,-277.222,Central,22973,632.65,Kansas
Dearborn,1818,Ian Hall,1,86001,48126,Office Machines,2180,Telephones and Communication,-382.569,Central,24624,715.84,Michigan
Trenton,3195,John House,1,89809,48183,Office Machines,270c,Telephones and Communication,585.033264,Central,19198,1315.29,Michigan
Detroit,2190,Marvin Patrick,1,41636,48227,Office Machines,282,Telephones and Communication,722.241,Central,5871,5014.07,Michigan
Holland,2381,Alice Brady,1,86658,49423,Office Machines,3390,Telephones and Communication,-178.5696,Central,26028,108.96,Michigan
Southgate,619,Howard Rogers,1,88202,48195,Office Machines,5125,Telephones and Communication,1227.5721,Central,25541,1779.09,Michigan
Madison Heights,2791,Dawn Larson,1,88760,48071,Office Machines,5190,Telephones and Communication,497.9316,Central,20393,721.64,Michigan
Dearborn Heights,1974,Robert Brantley,1,89045,48127,Office Machines,6162i,Telephones and Communication,644.598,Central,20237,934.2,Michigan
